Day,Month,Year,HRUID,GIS_ID,HRU,Area(km2),lateral_flow(m3),surface_runoff(m3),ET(m3)
7,5,1993,1,1,hru01           ,5.40,.725E-02,.540E-02,.155E-01
7,5,1993,2,2,hru02           ,3.43,.00,.343E-02,.982E-02
7,5,1993,3,3,hru03           ,968.,2.48,.968,.00
7,5,1993,4,4,hru04           ,905.,.00,.905,.00
7,5,1993,5,5,hru05           ,.209E+04,.483E+05,2.05,.521E+07
7,5,1993,6,6,hru06           ,536.,19.3,.535,.117E+07
7,5,1993,7,7,hru07           ,619.,.00,.619,.00
7,5,1993,8,8,hru08           ,615.,.103E+05,.603,.153E+07
7,5,1993,9,9,hru09           ,.143E+04,.362E+06,1.40,.321E+07
7,5,1993,10,10,hru10           ,3.58,.00,.358E-02,.102E-01
7,5,1993,11,11,hru11           ,9.78,.00,.942E-02,.280E-01
7,5,1993,12,12,hru12           ,2.12,.00,.210E-02,.606E-02
7,5,1993,13,13,hru13           ,.394E+04,.00,3.91,12.0
8,5,1993,1,1,hru01           ,5.40,.00,.540E-02,.155E-01
8,5,1993,2,2,hru02           ,3.43,.00,.343E-02,.982E-02
8,5,1993,3,3,hru03           ,968.,1.75,.968,.00
8,5,1993,4,4,hru04           ,905.,.00,.905,.00
8,5,1993,5,5,hru05           ,.209E+04,.340E+05,2.05,.593E+07
8,5,1993,6,6,hru06           ,536.,13.6,.535,.137E+07
8,5,1993,7,7,hru07           ,619.,.00,.619,.00
8,5,1993,8,8,hru08           ,615.,.728E+04,.603,.174E+07
8,5,1993,9,9,hru09           ,.143E+04,.337E+06,1.40,.378E+07
8,5,1993,10,10,hru10           ,3.58,.00,.358E-02,.102E-01
8,5,1993,11,11,hru11           ,9.78,.00,.942E-02,.280E-01
8,5,1993,12,12,hru12           ,2.12,.00,.210E-02,.606E-02
8,5,1993,13,13,hru13           ,.394E+04,.00,3.91,12.0
9,5,1993,1,1,hru01           ,5.40,.00,.540E-02,.155E-01
9,5,1993,2,2,hru02           ,3.43,.00,.343E-02,.982E-02
9,5,1993,3,3,hru03           ,968.,1.23,.968,.00
9,5,1993,4,4,hru04           ,905.,.00,.905,.00
9,5,1993,5,5,hru05           ,.209E+04,.240E+05,2.05,.467E+07
9,5,1993,6,6,hru06           ,536.,9.60,.535,.112E+07
9,5,1993,7,7,hru07           ,619.,.00,.619,.00
9,5,1993,8,8,hru08           ,615.,.513E+04,.603,.137E+07
9,5,1993,9,9,hru09           ,.143E+04,.310E+06,1.40,.308E+07
9,5,1993,10,10,hru10           ,3.58,.00,.358E-02,.102E-01
9,5,1993,11,11,hru11           ,9.78,.00,.942E-02,.280E-01
9,5,1993,12,12,hru12           ,2.12,.00,.210E-02,.606E-02
9,5,1993,13,13,hru13           ,.394E+04,.00,3.91,12.0
10,5,1993,1,1,hru01           ,5.40,.00,.540E-02,.155E-01
10,5,1993,2,2,hru02           ,3.43,.00,.343E-02,.982E-02
10,5,1993,3,3,hru03           ,968.,.00,.968,.00
10,5,1993,4,4,hru04           ,905.,.00,.905,.00
10,5,1993,5,5,hru05           ,.209E+04,.169E+05,2.05,.587E+07
10,5,1993,6,6,hru06           ,536.,6.77,.535,.135E+07
10,5,1993,7,7,hru07           ,619.,.00,.619,.00
10,5,1993,8,8,hru08           ,615.,.362E+04,.603,.173E+07
10,5,1993,9,9,hru09           ,.143E+04,.284E+06,1.40,.372E+07
10,5,1993,10,10,hru10           ,3.58,.00,.358E-02,.102E-01
10,5,1993,11,11,hru11           ,9.78,.00,.942E-02,.280E-01
10,5,1993,12,12,hru12           ,2.12,.00,.210E-02,.606E-02
10,5,1993,13,13,hru13           ,.394E+04,.00,3.91,12.0
11,5,1993,1,1,hru01           ,5.40,.00,.540E-02,.155E-01
11,5,1993,2,2,hru02           ,3.43,.00,.343E-02,.982E-02
11,5,1993,3,3,hru03           ,968.,.00,.968,.00
11,5,1993,4,4,hru04           ,905.,.00,.905,.00
11,5,1993,5,5,hru05           ,.209E+04,.119E+05,2.05,.540E+07
11,5,1993,6,6,hru06           ,536.,4.77,.535,.125E+07
11,5,1993,7,7,hru07           ,619.,.00,.619,.00
11,5,1993,8,8,hru08           ,615.,.255E+04,.603,.158E+07
11,5,1993,9,9,hru09           ,.143E+04,.256E+06,1.40,.344E+07
11,5,1993,10,10,hru10           ,3.58,.00,.358E-02,.102E-01
11,5,1993,11,11,hru11           ,9.78,.00,.942E-02,.280E-01
11,5,1993,12,12,hru12           ,2.12,.00,.210E-02,.606E-02
11,5,1993,13,13,hru13           ,.394E+04,.00,3.91,12.0
12,5,1993,1,1,hru01           ,5.40,.00,.540E-02,.155E-01
12,5,1993,2,2,hru02           ,3.43,.00,.343E-02,.982E-02
12,5,1993,3,3,hru03           ,968.,.00,.968,.00
12,5,1993,4,4,hru04           ,905.,.00,.905,.00
12,5,1993,5,5,hru05           ,.209E+04,.841E+04,2.05,.472E+07
12,5,1993,6,6,hru06           ,536.,3.36,.535,.108E+07
12,5,1993,7,7,hru07           ,619.,.00,.619,.00
12,5,1993,8,8,hru08           ,615.,.180E+04,.603,.138E+07
12,5,1993,9,9,hru09           ,.143E+04,.228E+06,1.40,.295E+07
12,5,1993,10,10,hru10           ,3.58,.00,.358E-02,.102E-01
12,5,1993,11,11,hru11           ,9.78,.00,.942E-02,.280E-01
12,5,1993,12,12,hru12           ,2.12,.00,.210E-02,.606E-02
12,5,1993,13,13,hru13           ,.394E+04,.00,3.91,12.0
13,5,1993,1,1,hru01           ,5.40,.00,.540E-02,.155E-01
13,5,1993,2,2,hru02           ,3.43,.00,.343E-02,.982E-02
13,5,1993,3,3,hru03           ,968.,.00,.968,.00
13,5,1993,4,4,hru04           ,905.,.00,.905,.00
13,5,1993,5,5,hru05           ,.209E+04,.593E+04,2.05,.443E+07
13,5,1993,6,6,hru06           ,536.,2.37,.535,.997E+06
13,5,1993,7,7,hru07           ,619.,.00,.619,.00
13,5,1993,8,8,hru08           ,615.,.127E+04,.603,.130E+07
13,5,1993,9,9,hru09           ,.143E+04,.201E+06,1.40,.273E+07
13,5,1993,10,10,hru10           ,3.58,.00,.358E-02,.102E-01
13,5,1993,11,11,hru11           ,9.78,.00,.942E-02,.280E-01
13,5,1993,12,12,hru12           ,2.12,.00,.210E-02,.606E-02
13,5,1993,13,13,hru13           ,.394E+04,.00,3.91,12.0
14,5,1993,1,1,hru01           ,5.40,.00,.540E-02,.155E-01
14,5,1993,2,2,hru02           ,3.43,.00,.343E-02,.982E-02
14,5,1993,3,3,hru03           ,968.,.00,.968,.00
14,5,1993,4,4,hru04           ,905.,.00,.905,.00
14,5,1993,5,5,hru05           ,.209E+04,.418E+04,2.05,.428E+07
14,5,1993,6,6,hru06           ,536.,1.67,.535,.978E+06
14,5,1993,7,7,hru07           ,619.,.00,.619,.00
14,5,1993,8,8,hru08           ,615.,894.,.603,.125E+07
14,5,1993,9,9,hru09           ,.143E+04,.176E+06,1.40,.269E+07
14,5,1993,10,10,hru10           ,3.58,.00,.358E-02,.102E-01
14,5,1993,11,11,hru11           ,9.78,.00,.942E-02,.280E-01
14,5,1993,12,12,hru12           ,2.12,.00,.210E-02,.606E-02
14,5,1993,13,13,hru13           ,.394E+04,.00,3.91,12.0
15,5,1993,1,1,hru01           ,5.40,.00,.540E-02,.155E-01
15,5,1993,2,2,hru02           ,3.43,.00,.343E-02,.982E-02
15,5,1993,3,3,hru03           ,968.,.00,.968,.00
15,5,1993,4,4,hru04           ,905.,.00,.905,.00
15,5,1993,5,5,hru05           ,.209E+04,.295E+04,2.05,.480E+07
15,5,1993,6,6,hru06           ,536.,1.18,.535,.105E+07
15,5,1993,7,7,hru07           ,619.,.00,.619,.00
15,5,1993,8,8,hru08           ,615.,630.,.603,.141E+07
15,5,1993,9,9,hru09           ,.143E+04,.151E+06,1.40,.289E+07
15,5,1993,10,10,hru10           ,3.58,.00,.358E-02,.102E-01
15,5,1993,11,11,hru11           ,9.78,.00,.942E-02,.280E-01
15,5,1993,12,12,hru12           ,2.12,.00,.210E-02,.606E-02
15,5,1993,13,13,hru13           ,.394E+04,.00,3.91,12.0
16,5,1993,1,1,hru01           ,5.40,.00,.540E-02,.155E-01
16,5,1993,2,2,hru02           ,3.43,.00,.343E-02,.982E-02
16,5,1993,3,3,hru03           ,968.,.00,.968,.00
16,5,1993,4,4,hru04           ,905.,.00,.905,.00
16,5,1993,5,5,hru05           ,.209E+04,.208E+04,2.05,.403E+07
16,5,1993,6,6,hru06           ,536.,.831,.535,.915E+06
16,5,1993,7,7,hru07           ,619.,.00,.619,.00
16,5,1993,8,8,hru08           ,615.,444.,.603,.118E+07
16,5,1993,9,9,hru09           ,.143E+04,.128E+06,1.40,.251E+07
16,5,1993,10,10,hru10           ,3.58,.00,.358E-02,.102E-01
16,5,1993,11,11,hru11           ,9.78,.00,.942E-02,.280E-01
16,5,1993,12,12,hru12           ,2.12,.00,.210E-02,.606E-02
16,5,1993,13,13,hru13           ,.394E+04,.00,3.91,12.0
17,5,1993,1,1,hru01           ,5.40,.00,.540E-02,.155E-01
17,5,1993,2,2,hru02           ,3.43,.00,.343E-02,.982E-02
17,5,1993,3,3,hru03           ,968.,.00,.968,.00
17,5,1993,4,4,hru04           ,905.,.00,.905,.00
17,5,1993,5,5,hru05           ,.209E+04,.146E+04,2.05,.405E+07
17,5,1993,6,6,hru06           ,536.,.586,.535,.939E+06
17,5,1993,7,7,hru07           ,619.,.00,.619,.00
17,5,1993,8,8,hru08           ,615.,313.,.603,.119E+07
17,5,1993,9,9,hru09           ,.143E+04,.105E+06,1.40,.258E+07
17,5,1993,10,10,hru10           ,3.58,.00,.358E-02,.102E-01
17,5,1993,11,11,hru11           ,9.78,.00,.942E-02,.280E-01
17,5,1993,12,12,hru12           ,2.12,.00,.210E-02,.606E-02
17,5,1993,13,13,hru13           ,.394E+04,.00,3.91,12.0
18,5,1993,1,1,hru01           ,5.40,.00,.540E-02,.155E-01
18,5,1993,2,2,hru02           ,3.43,.00,.343E-02,.982E-02
18,5,1993,3,3,hru03           ,968.,.00,.968,.00
18,5,1993,4,4,hru04           ,905.,.00,.905,.00
18,5,1993,5,5,hru05           ,.209E+04,.103E+04,2.05,.347E+07
18,5,1993,6,6,hru06           ,536.,.00,.535,.830E+06
18,5,1993,7,7,hru07           ,619.,.00,.619,.00
18,5,1993,8,8,hru08           ,615.,221.,.603,.102E+07
18,5,1993,9,9,hru09           ,.143E+04,.830E+05,1.40,.228E+07
18,5,1993,10,10,hru10           ,3.58,.00,.358E-02,.102E-01
18,5,1993,11,11,hru11           ,9.78,.00,.942E-02,.280E-01
18,5,1993,12,12,hru12           ,2.12,.00,.210E-02,.606E-02
18,5,1993,13,13,hru13           ,.394E+04,.00,3.91,12.0
19,5,1993,1,1,hru01           ,5.40,.00,.540E-02,.270E+04
19,5,1993,2,2,hru02           ,3.43,.00,.343E-02,.982E-02
19,5,1993,3,3,hru03           ,968.,.00,.968,.00
19,5,1993,4,4,hru04           ,905.,.00,.905,.00
19,5,1993,5,5,hru05           ,.209E+04,728.,2.05,.367E+07
19,5,1993,6,6,hru06           ,536.,.00,.535,.877E+06
19,5,1993,7,7,hru07           ,619.,.00,.619,.00
19,5,1993,8,8,hru08           ,615.,156.,.603,.108E+07
19,5,1993,9,9,hru09           ,.143E+04,.623E+05,1.40,.241E+07
19,5,1993,10,10,hru10           ,3.58,.00,.358E-02,.102E-01
19,5,1993,11,11,hru11           ,9.78,.00,.942E-02,.280E-01
19,5,1993,12,12,hru12           ,2.12,.00,.210E-02,.606E-02
19,5,1993,13,13,hru13           ,.394E+04,.00,3.91,12.0
20,5,1993,1,1,hru01           ,5.40,.00,.540E-02,.460E+04
20,5,1993,2,2,hru02           ,3.43,.00,.343E-02,.982E-02
20,5,1993,3,3,hru03           ,968.,.00,.968,.00
20,5,1993,4,4,hru04           ,905.,.00,.905,.00
20,5,1993,5,5,hru05           ,.209E+04,513.,2.05,.359E+07
20,5,1993,6,6,hru06           ,536.,.00,.535,.859E+06
20,5,1993,7,7,hru07           ,619.,.00,.619,.00
20,5,1993,8,8,hru08           ,615.,110.,.603,.105E+07
20,5,1993,9,9,hru09           ,.143E+04,.439E+05,1.40,.236E+07
20,5,1993,10,10,hru10           ,3.58,.00,.358E-02,.102E-01
20,5,1993,11,11,hru11           ,9.78,.00,.942E-02,.280E-01
20,5,1993,12,12,hru12           ,2.12,.00,.210E-02,.606E-02
20,5,1993,13,13,hru13           ,.394E+04,.00,3.91,12.0
21,5,1993,1,1,hru01           ,5.40,.00,.540E-02,.155E-01
21,5,1993,2,2,hru02           ,3.43,.00,.343E-02,.982E-02
21,5,1993,3,3,hru03           ,968.,.00,.968,.00
21,5,1993,4,4,hru04           ,905.,.00,.905,.00
21,5,1993,5,5,hru05           ,.209E+04,362.,2.05,.382E+07
21,5,1993,6,6,hru06           ,536.,.00,.535,.910E+06
21,5,1993,7,7,hru07           ,619.,.00,.619,.00
21,5,1993,8,8,hru08           ,615.,77.4,.603,.112E+07
21,5,1993,9,9,hru09           ,.143E+04,.310E+05,1.40,.250E+07
21,5,1993,10,10,hru10           ,3.58,.00,.358E-02,.102E-01
21,5,1993,11,11,hru11           ,9.78,.00,.942E-02,.280E-01
21,5,1993,12,12,hru12           ,2.12,.00,.210E-02,.606E-02
21,5,1993,13,13,hru13           ,.394E+04,.00,3.91,12.0
22,5,1993,1,1,hru01           ,5.40,.00,.540E-02,.155E-01
22,5,1993,2,2,hru02           ,3.43,.00,.343E-02,.982E-02
22,5,1993,3,3,hru03           ,968.,.00,.968,.00
22,5,1993,4,4,hru04           ,905.,.00,.905,.00
22,5,1993,5,5,hru05           ,.209E+04,255.,2.05,.454E+07
22,5,1993,6,6,hru06           ,536.,.00,.535,.110E+07
22,5,1993,7,7,hru07           ,619.,.00,.619,.00
22,5,1993,8,8,hru08           ,615.,54.5,.603,.133E+07
22,5,1993,9,9,hru09           ,.143E+04,.218E+05,1.40,.302E+07
22,5,1993,10,10,hru10           ,3.58,.00,.358E-02,.102E-01
22,5,1993,11,11,hru11           ,9.78,.00,.942E-02,.280E-01
22,5,1993,12,12,hru12           ,2.12,.00,.210E-02,.606E-02
22,5,1993,13,13,hru13           ,.394E+04,.00,3.91,12.0
23,5,1993,1,1,hru01           ,5.40,.00,.540E-02,.155E-01
23,5,1993,2,2,hru02           ,3.43,.00,.343E-02,.982E-02
23,5,1993,3,3,hru03           ,968.,.00,.968,.00
23,5,1993,4,4,hru04           ,905.,.00,.905,.00
23,5,1993,5,5,hru05           ,.209E+04,180.,2.05,.458E+07
23,5,1993,6,6,hru06           ,536.,.00,.535,.110E+07
23,5,1993,7,7,hru07           ,619.,.00,.619,.00
23,5,1993,8,8,hru08           ,615.,38.4,.603,.134E+07
23,5,1993,9,9,hru09           ,.143E+04,.154E+05,1.40,.303E+07
23,5,1993,10,10,hru10           ,3.58,.00,.358E-02,.102E-01
23,5,1993,11,11,hru11           ,9.78,.00,.942E-02,.280E-01
23,5,1993,12,12,hru12           ,2.12,.00,.210E-02,.606E-02
23,5,1993,13,13,hru13           ,.394E+04,.00,3.91,12.0
24,5,1993,1,1,hru01           ,5.40,.00,.540E-02,.155E-01
24,5,1993,2,2,hru02           ,3.43,.00,.343E-02,.982E-02
24,5,1993,3,3,hru03           ,968.,.00,.968,.00
24,5,1993,4,4,hru04           ,905.,.00,.905,.00
24,5,1993,5,5,hru05           ,.209E+04,127.,2.05,.459E+07
24,5,1993,6,6,hru06           ,536.,.00,.535,.110E+07
24,5,1993,7,7,hru07           ,619.,.00,.619,.00
24,5,1993,8,8,hru08           ,615.,27.1,.603,.135E+07
24,5,1993,9,9,hru09           ,.143E+04,.108E+05,1.40,.303E+07
24,5,1993,10,10,hru10           ,3.58,.00,.358E-02,.102E-01
24,5,1993,11,11,hru11           ,9.78,.00,.942E-02,.280E-01
24,5,1993,12,12,hru12           ,2.12,.00,.210E-02,.606E-02
24,5,1993,13,13,hru13           ,.394E+04,.00,3.91,12.0
25,5,1993,1,1,hru01           ,5.40,.00,.540E-02,.155E-01
25,5,1993,2,2,hru02           ,3.43,.00,.343E-02,.982E-02
25,5,1993,3,3,hru03           ,968.,.00,.968,.00
25,5,1993,4,4,hru04           ,905.,.00,.905,.00
25,5,1993,5,5,hru05           ,.209E+04,89.3,2.05,.526E+07
25,5,1993,6,6,hru06           ,536.,.00,.535,.122E+07
25,5,1993,7,7,hru07           ,619.,.00,.619,.00
25,5,1993,8,8,hru08           ,615.,19.1,.603,.155E+07
25,5,1993,9,9,hru09           ,.143E+04,.765E+04,1.40,.334E+07
25,5,1993,10,10,hru10           ,3.58,.00,.358E-02,.102E-01
25,5,1993,11,11,hru11           ,9.78,.00,.942E-02,.280E-01
25,5,1993,12,12,hru12           ,2.12,.00,.210E-02,.606E-02
25,5,1993,13,13,hru13           ,.394E+04,.00,3.91,12.0
26,5,1993,1,1,hru01           ,5.40,.00,.540E-02,.155E-01
26,5,1993,2,2,hru02           ,3.43,.00,.343E-02,.982E-02
26,5,1993,3,3,hru03           ,968.,.00,.968,.00
26,5,1993,4,4,hru04           ,905.,.00,.905,.00
26,5,1993,5,5,hru05           ,.209E+04,63.0,2.05,.585E+07
26,5,1993,6,6,hru06           ,536.,.00,.535,.136E+07
26,5,1993,7,7,hru07           ,619.,.00,.619,.00
26,5,1993,8,8,hru08           ,615.,13.5,.603,.172E+07
26,5,1993,9,9,hru09           ,.143E+04,.539E+04,1.40,.374E+07
26,5,1993,10,10,hru10           ,3.58,.00,.358E-02,.102E-01
26,5,1993,11,11,hru11           ,9.78,.00,.942E-02,.280E-01
26,5,1993,12,12,hru12           ,2.12,.00,.210E-02,.606E-02
26,5,1993,13,13,hru13           ,.394E+04,.00,3.91,12.0
27,5,1993,1,1,hru01           ,5.40,.00,.540E-02,.155E-01
27,5,1993,2,2,hru02           ,3.43,.00,.343E-02,.982E-02
27,5,1993,3,3,hru03           ,968.,.00,.968,.00
27,5,1993,4,4,hru04           ,905.,.00,.905,.00
27,5,1993,5,5,hru05           ,.209E+04,44.4,2.05,.541E+07
27,5,1993,6,6,hru06           ,536.,.00,.535,.131E+07
27,5,1993,7,7,hru07           ,619.,.00,.619,.00
27,5,1993,8,8,hru08           ,615.,9.50,.603,.159E+07
27,5,1993,9,9,hru09           ,.143E+04,.380E+04,1.40,.361E+07
27,5,1993,10,10,hru10           ,3.58,.00,.358E-02,.102E-01
27,5,1993,11,11,hru11           ,9.78,.00,.942E-02,.280E-01
27,5,1993,12,12,hru12           ,2.12,.00,.210E-02,.606E-02
27,5,1993,13,13,hru13           ,.394E+04,.00,3.91,12.0
28,5,1993,1,1,hru01           ,5.40,.00,.540E-02,.155E-01
28,5,1993,2,2,hru02           ,3.43,.00,.343E-02,.982E-02
28,5,1993,3,3,hru03           ,968.,.00,.968,.00
28,5,1993,4,4,hru04           ,905.,.00,.905,.00
28,5,1993,5,5,hru05           ,.209E+04,31.3,2.05,.564E+07
28,5,1993,6,6,hru06           ,536.,.00,.535,.136E+07
28,5,1993,7,7,hru07           ,619.,.00,.619,.00
28,5,1993,8,8,hru08           ,615.,6.70,.603,.166E+07
28,5,1993,9,9,hru09           ,.143E+04,.268E+04,1.40,.374E+07
28,5,1993,10,10,hru10           ,3.58,.00,.358E-02,.102E-01
28,5,1993,11,11,hru11           ,9.78,.00,.942E-02,.280E-01
28,5,1993,12,12,hru12           ,2.12,.00,.210E-02,.606E-02
28,5,1993,13,13,hru13           ,.394E+04,.00,3.91,12.0
29,5,1993,1,1,hru01           ,5.40,.00,.540E-02,.155E-01
29,5,1993,2,2,hru02           ,3.43,.00,.343E-02,.982E-02
29,5,1993,3,3,hru03           ,968.,.00,.968,.00
29,5,1993,4,4,hru04           ,905.,.00,.905,.00
29,5,1993,5,5,hru05           ,.209E+04,22.1,2.05,.524E+07
29,5,1993,6,6,hru06           ,536.,.00,.535,.125E+07
29,5,1993,7,7,hru07           ,619.,.00,.619,.00
29,5,1993,8,8,hru08           ,615.,4.72,.603,.154E+07
29,5,1993,9,9,hru09           ,.143E+04,.189E+04,1.40,.343E+07
29,5,1993,10,10,hru10           ,3.58,.00,.358E-02,.102E-01
29,5,1993,11,11,hru11           ,9.78,.00,.942E-02,.280E-01
29,5,1993,12,12,hru12           ,2.12,.00,.210E-02,.606E-02
29,5,1993,13,13,hru13           ,.394E+04,.00,3.91,12.0
30,5,1993,1,1,hru01           ,5.40,.00,.540E-02,.155E-01
30,5,1993,2,2,hru02           ,3.43,.00,.343E-02,.982E-02
30,5,1993,3,3,hru03           ,968.,.00,.968,.00
30,5,1993,4,4,hru04           ,905.,.00,.905,.00
30,5,1993,5,5,hru05           ,.209E+04,15.6,2.05,.379E+07
30,5,1993,6,6,hru06           ,536.,.00,.535,.870E+06
30,5,1993,7,7,hru07           ,619.,.00,.619,.00
30,5,1993,8,8,hru08           ,615.,3.33,.603,.111E+07
30,5,1993,9,9,hru09           ,.143E+04,.133E+04,1.40,.238E+07
30,5,1993,10,10,hru10           ,3.58,.00,.358E-02,.102E-01
30,5,1993,11,11,hru11           ,9.78,.00,.942E-02,.280E-01
30,5,1993,12,12,hru12           ,2.12,.00,.210E-02,.606E-02
30,5,1993,13,13,hru13           ,.394E+04,.00,3.91,12.0
31,5,1993,1,1,hru01           ,5.40,.00,.540E-02,.155E-01
31,5,1993,2,2,hru02           ,3.43,.00,.343E-02,.982E-02
31,5,1993,3,3,hru03           ,968.,.00,.968,.00
31,5,1993,4,4,hru04           ,905.,.00,.905,.00
31,5,1993,5,5,hru05           ,.209E+04,11.0,2.05,.371E+07
31,5,1993,6,6,hru06           ,536.,.00,.535,.873E+06
31,5,1993,7,7,hru07           ,619.,.00,.619,.00
31,5,1993,8,8,hru08           ,615.,2.35,.603,.108E+07
31,5,1993,9,9,hru09           ,.143E+04,939.,1.40,.239E+07
31,5,1993,10,10,hru10           ,3.58,.00,.358E-02,.102E-01
31,5,1993,11,11,hru11           ,9.78,.00,.942E-02,.280E-01
31,5,1993,12,12,hru12           ,2.12,.00,.210E-02,.606E-02
31,5,1993,13,13,hru13           ,.394E+04,.00,3.91,12.0
1,6,1993,1,1,hru01           ,5.40,.00,.540E-02,.155E-01
1,6,1993,2,2,hru02           ,3.43,.00,.343E-02,.982E-02
1,6,1993,3,3,hru03           ,968.,.00,.968,.00
1,6,1993,4,4,hru04           ,905.,.00,.905,.00
1,6,1993,5,5,hru05           ,.209E+04,7.73,2.05,.384E+07
1,6,1993,6,6,hru06           ,536.,.00,.535,.893E+06
1,6,1993,7,7,hru07           ,619.,.00,.619,.00
1,6,1993,8,8,hru08           ,615.,1.65,.603,.113E+07
1,6,1993,9,9,hru09           ,.143E+04,662.,1.40,.244E+07
1,6,1993,10,10,hru10           ,3.58,.00,.358E-02,.102E-01
1,6,1993,11,11,hru11           ,9.78,.00,.942E-02,.280E-01
1,6,1993,12,12,hru12           ,2.12,.00,.210E-02,.606E-02
1,6,1993,13,13,hru13           ,.394E+04,.00,3.91,12.0
2,6,1993,1,1,hru01           ,5.40,.00,.540E-02,.155E-01
2,6,1993,2,2,hru02           ,3.43,.00,.343E-02,.982E-02
2,6,1993,3,3,hru03           ,968.,.00,.968,.00
2,6,1993,4,4,hru04           ,905.,.00,.905,.00
2,6,1993,5,5,hru05           ,.209E+04,5.45,2.05,.376E+07
2,6,1993,6,6,hru06           ,536.,.00,.535,.885E+06
2,6,1993,7,7,hru07           ,619.,.00,.619,.00
2,6,1993,8,8,hru08           ,615.,1.17,.603,.110E+07
2,6,1993,9,9,hru09           ,.143E+04,467.,1.40,.243E+07
2,6,1993,10,10,hru10           ,3.58,.00,.358E-02,.102E-01
2,6,1993,11,11,hru11           ,9.78,.00,.942E-02,.280E-01
2,6,1993,12,12,hru12           ,2.12,.00,.210E-02,.606E-02
2,6,1993,13,13,hru13           ,.394E+04,.00,3.91,12.0
3,6,1993,1,1,hru01           ,5.40,.00,.540E-02,.155E-01
3,6,1993,2,2,hru02           ,3.43,.00,.343E-02,.982E-02
3,6,1993,3,3,hru03           ,968.,.00,.968,.00
3,6,1993,4,4,hru04           ,905.,.00,.905,.00
3,6,1993,5,5,hru05           ,.209E+04,3.84,2.05,.449E+07
3,6,1993,6,6,hru06           ,536.,.00,.535,.102E+07
3,6,1993,7,7,hru07           ,619.,.00,.619,.00
3,6,1993,8,8,hru08           ,615.,.822,.603,.132E+07
3,6,1993,9,9,hru09           ,.143E+04,329.,1.40,.280E+07
3,6,1993,10,10,hru10           ,3.58,.00,.358E-02,.102E-01
3,6,1993,11,11,hru11           ,9.78,.00,.942E-02,.280E-01
3,6,1993,12,12,hru12           ,2.12,.00,.210E-02,.606E-02
3,6,1993,13,13,hru13           ,.394E+04,.00,3.91,12.0
4,6,1993,1,1,hru01           ,5.40,.00,.540E-02,.155E-01
4,6,1993,2,2,hru02           ,3.43,.00,.343E-02,.982E-02
4,6,1993,3,3,hru03           ,968.,.00,.968,.00
4,6,1993,4,4,hru04           ,905.,.00,.905,.00
4,6,1993,5,5,hru05           ,.209E+04,2.71,2.05,.461E+07
4,6,1993,6,6,hru06           ,536.,.00,.535,.109E+07
4,6,1993,7,7,hru07           ,619.,.00,.619,.00
4,6,1993,8,8,hru08           ,615.,.00,.603,.135E+07
4,6,1993,9,9,hru09           ,.143E+04,232.,1.40,.314E+07
4,6,1993,10,10,hru10           ,3.58,.00,.358E-02,.102E-01
4,6,1993,11,11,hru11           ,9.78,.00,.942E-02,.280E-01
4,6,1993,12,12,hru12           ,2.12,.00,.210E-02,.606E-02
4,6,1993,13,13,hru13           ,.394E+04,.00,3.91,12.0
5,6,1993,1,1,hru01           ,5.40,.00,.540E-02,.155E-01
5,6,1993,2,2,hru02           ,3.43,.00,.343E-02,.982E-02
5,6,1993,3,3,hru03           ,968.,.00,.968,.00
5,6,1993,4,4,hru04           ,905.,.00,.905,.00
5,6,1993,5,5,hru05           ,.209E+04,.00,2.05,.309E+07
5,6,1993,6,6,hru06           ,536.,.00,.535,.707E+06
5,6,1993,7,7,hru07           ,619.,.00,.619,.00
5,6,1993,8,8,hru08           ,615.,.00,.603,.906E+06
5,6,1993,9,9,hru09           ,.143E+04,164.,1.40,.197E+07
5,6,1993,10,10,hru10           ,3.58,.00,.358E-02,.102E-01
5,6,1993,11,11,hru11           ,9.78,.00,.942E-02,.280E-01
5,6,1993,12,12,hru12           ,2.12,.00,.210E-02,.606E-02
5,6,1993,13,13,hru13           ,.394E+04,.00,3.91,12.0
6,6,1993,1,1,hru01           ,5.40,.00,.540E-02,.155E-01
6,6,1993,2,2,hru02           ,3.43,.00,.343E-02,.982E-02
6,6,1993,3,3,hru03           ,968.,.00,.968,.00
6,6,1993,4,4,hru04           ,905.,.00,.905,.00
6,6,1993,5,5,hru05           ,.209E+04,.00,2.05,.314E+07
6,6,1993,6,6,hru06           ,536.,.00,.535,.714E+06
6,6,1993,7,7,hru07           ,619.,.00,.619,.00
6,6,1993,8,8,hru08           ,615.,.00,.603,.922E+06
6,6,1993,9,9,hru09           ,.143E+04,115.,1.40,.199E+07
6,6,1993,10,10,hru10           ,3.58,.00,.358E-02,.102E-01
6,6,1993,11,11,hru11           ,9.78,.00,.942E-02,.280E-01
6,6,1993,12,12,hru12           ,2.12,.00,.210E-02,.606E-02
6,6,1993,13,13,hru13           ,.394E+04,.00,3.91,12.0
7,6,1993,1,1,hru01           ,5.40,.00,.540E-02,.155E-01
7,6,1993,2,2,hru02           ,3.43,.00,.343E-02,.982E-02
7,6,1993,3,3,hru03           ,968.,.00,.968,.00
7,6,1993,4,4,hru04           ,905.,.00,.905,.00
7,6,1993,5,5,hru05           ,.209E+04,.00,2.05,.357E+07
7,6,1993,6,6,hru06           ,536.,.00,.535,.805E+06
7,6,1993,7,7,hru07           ,619.,.00,.619,.00
